14936	12017	5952	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],24.44 [C], and 35 [C]			
14693	11916	6145	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],24.44 [C], and 37.78 [C]			
14327	11814	6338	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],24.44 [C], and 40.56 [C]			
13775	11506	6756	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],24.44 [C], and 46.11 [C]			
15212	13214	5598	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],25.56 [C], and 29.44 [C]			
15028	13110	5759	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],25.56 [C], and 32.22 [C]			
14936	13009	5952	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],25.56 [C], and 35 [C]			
14693	12906	6145	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],25.56 [C], and 37.78 [C]			
14327	12803	6338	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],25.56 [C], and 40.56 [C]			
13775	12599	6756	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],25.56 [C], and 46.11 [C]			
