04 01 16 122 6 117 12.8 2.2 68 4 10074 3 19
04 01 17 56 3 53 12.2 2.7 71 5 10075 3 19
04 01 18 6 6 6 11.6 1.4 74 4 10076 3 20
04 01 19 0 0 0 10.9 -1.2 79 2 10079 2 25
04 01 20 0 0 0 10.1 -3.9 83 1 10081 2 29
04 01 21 0 0 0 9.3 -5.5 86 0 10082 2 34
04 01 22 0 0 0 8.6 -6.2 87 0 10082 2 34
04 01 23 0 0 0 8.3 -6.5 88 0 10082 2 34
04 02 0 0 0 0 8.3 -6.4 88 0 10082 2 34
04 02 1 0 0 0 8.4 -5.6 85 1 10082 2 34
04 02 2 0 0 0 8.4 -4.9 83 1 10082 2 34
04 02 3 0 0 0 8.1 -4.8 81 2 10082 2 34
04 02 4 0 0 0 7.6 -5.8 79 2 10085 3 34
04 02 5 3 3 0 7.4 -6.4 77 1 10087 3 34
04 02 6 97 31 67 8.3 -6 74 1 10089 4 34
04 02 7 275 161 114 10 -4.2 68 1 10091 3 26
04 02 8 447 311 136 12.3 -1.9 62 1 10093 3 18
04 02 9 597 450 147 14.2 0.2 58 1 10095 2 10
04 02 10 703 547 156 15.2 2.3 62 2 10095 2 11
04 02 11 797 658 139 15.3 3.4 66 2 10095 3 13
04 02 12 706 500 206 14.8 3.9 69 3 10094 3 14
04 02 13 319 25 294 14.2 4.6 71 4 10090 3 16
04 02 14 272 19 253 13.8 5.3 72 5 10086 2 18
04 02 15 283 56 228 13.5 5.8 75 6 10082 2 20
04 02 16 125 6 119 13.2 5.5 77 6 10080 2 21
04 02 17 50 3 47 12.8 5.1 80 6 10077 2 21
04 02 18 3 3 0 12.1 4 82 6 10075 2 22
04 02 19 0 0 0 11.4 1 83 4 10073 2 26
04 02 20 0 0 0 10.6 -2.3 84 2 10072 2 30
04 02 21 0 0 0 9.7 -4.9 85 0 10069 2 34
04 02 22 0 0 0 9.1 -5.3 84 0 10063 2 34
04 02 23 0 0 0 8.8 -5.3 82 1 10058 3 34
04 03 0 0 0 0 8.8 -5.2 80 1 10050 3 34
04 03 1 0 0 0 8.9 -5.7 78 1 10044 3 32
04 03 2 0 0 0 8.7 -6.4 76 0 10037 4 30
04 03 3 0 0 0 8.1 -7.2 74 0 10032 4 28
04 03 4 0 0 0 7.6 -7.5 72 0 10029 4 30
04 03 5 6 3 3 7.5 -7.2 70 1 10027 4 32
04 03 6 128 78 50 8.4 -6.1 68 1 10024 5 34
04 03 7 292 189 103 10.3 -4 66 1 10022 6 30
04 03 8 481 369 111 12.5 -1.5 63 1 10020 8 26
04 03 9 628 500 128 14.5 0.4 59 1 10018 9 22
04 03 10 739 603 136 15.8 1.3 50 1 10015 9 23
04 03 11 803 664 139 16.6 1.6 41 1 10013 9 23
04 03 12 814 678 136 17.1 2 34 1 10010 9 24
04 03 13 769 642 128 17.4 2.5 32 1 10008 9 25
04 03 14 650 536 114 17.4 2.7 30 2 10006 10 25
04 03 15 494 394 100 16.7 2.5 31 2 10006 10 26
04 03 16 200 44 156 15.4 2 37 2 10011 9 25
04 03 17 122 67 56 13.9 1.2 43 3 10015 8 25
04 03 18 3 3 0 12.6 1.1 49 4 10018 7 24
04 03 19 0 0 0 11.5 2.2 53 5 10020 7 25
04 03 20 0 0 0 10.8 3.5 58 7 10021 7 25
04 03 21 0 0 0 10.3 3.2 60 7 10022 7 26
04 03 22 0 0 0 10 -0.1 56 5 10022 5 27
04 03 23 0 0 0 9.9 -3.2 53 2 10021 4 27
04 04 0 0 0 0 9.9 -5.5 51 1 10022 4 28
04 04 1 0 0 0 9.6 -6.4 52 0 10024 5 26
04 04 2 0 0 0 8.8 -7.7 53 0 10025 6 24
04 04 3 0 0 0 7.8 -8.8 54 0 10026 6 22
04 04 4 0 0 0 7.1 -9.4 56 0 10026 7 23
04 04 5 11 11 0 7.5 -8.9 58 0 10026 7 23
04 04 6 136 89 47 9.2 -7.1 55 0 10027 7 24
04 04 7 319 239 81 11.5 -4.4 49 1 10029 6 24
04 04 8 489 381 108 13.5 -2.1 42 1 10031 6 24
04 04 9 647 528 119 14.4 0.3 40 2 10031 7 24
04 04 10 747 611 136 14.2 2.4 42 4 10028 9 23
04 04 11 686 453 233 13.8 4.2 43 5 10026 10 21
04 04 12 375 39 336 13.8 3.9 41 5 10024 10 20
04 04 13 700 533 167 14.7 2.3 35 3 10022 10 22
04 04 14 678 567 111 15.8 0.8 30 2 10021 9 24
04 04 15 517 425 92 16.4 0.2 28 1 10023 8 26
04 04 16 331 258 72 15.9 -0.2 30 1 10030 7 26
04 04 17 128 72 56 14.6 -1.3 32 1 10036 5 26
04 04 18 6 3 3 13.2 -2.9 34 1 10044 5 26
04 04 19 0 0 0 12.2 -4.3 37 0 10054 5 26
04 04 20 0 0 0 11.7 -5.2 39 0 10063 5 26
04 04 21 0 0 0 11.5 -3.4 41 2 10067 4 26
04 04 22 0 0 0 11.4 0.1 43 4 10067 4 26
04 04 23 0 0 0 11.1 3.3 44 7 10067 3 26
04 05 0 0 0 0 10.8 4.4 45 8 10065 3 26
04 05 1 0 0 0 10.4 4.1 47 8 10062 2 27
04 05 2 0 0 0 10.1 3.8 48 8 10058 2 29
04 05 3 0 0 0 9.8 3.5 51 8 10055 1 30
04 05 4 0 0 0 9.6 3.4 57 8 10051 2 28
04 05 5 0 0 0 9.6 3.6 62 8 10048 2 26
04 05 6 19 3 17 10.1 3.1 64 7 10046 3 24
04 05 7 203 44 158 10.9 1.6 61 5 10047 3 21
04 05 8 483 367 117 11.7 -0.1 58 3 10048 3 19
04 05 9 628 494 133 12.4 -0.7 55 2 10047 3 16
04 05 10 744 606 139 12.9 0.1 52 2 10043 3 15
04 05 11 683 444 239 13.2 0.8 50 3 10039 4 15
04 05 12 292 11 281 13.5 1.3 52 3 10035 5 14
04 05 13 486 153 333 13.7 1.4 60 3 10030 6 13
04 05 14 647 525 122 13.4 1.1 69 2 10025 8 11
04 05 15 503 400 103 12.7 0.9 75 2 10023 9 10
04 05 16 233 81 153 11.9 1.2 78 3 10026 8 9
04 05 17 100 25 75 11.2 1.7 80 4 10029 7 9
04 05 18 6 3 3 11 1.6 83 5 10033 6 8
04 05 19 0 0 0 11 0.5 84 4 10038 5 8
04 05 20 0 0 0 10.7 -0.9 86 3 10042 5 8
04 05 21 0 0 0 10 -1.8 87 2 10045 4 8
04 05 22 0 0 0 9 -1.8 86 3 10045 4 16
04 05 23 0 0 0 8.2 -1.6 85 4 10044 3 24
04 06 0 0 0 0 8 -0.8 82 6 10041 3 32
04 06 1 0 0 0 8.2 0 77 6 10034 2 33
04 06 2 0 0 0 8.1 0.7 73 7 10028 2 33
04 06 3 0 0 0 7.5 0 72 6 10024 2 34
04 06 4 0 0 0 6.7 -1.6 74 6 10022 2 35
04 06 5 8 3 6 6.5 -2.6 75 5 10021 2 35
04 06 6 131 67 64 7.5 -3.1 69 4 10021 2 36
04 06 7 306 203 103 9.4 -3.1 58 3 10023 2 29
04 06 8 483 361 122 11.7 -2.8 46 1 10025 2 23
04 06 9 664 547 117 13.4 -1.7 42 1 10024 3 16
04 06 10 772 642 131 14.2 -0.4 43 2 10020 5 13
04 06 11 831 692 139 14 0 44 2 10016 7 11
04 06 12 772 608 164 13.5 -0.1 45 2 10016 7 8
04 06 13 797 667 131 13.2 -0.3 47 2 10018 7 9
04 06 14 717 600 117 13.2 -0.2 49 2 10021 6 9
04 06 15 494 383 111 13 0.4 51 3 10025 6 10
04 06 16 233 78 156 12.5 1.1 52 4 10030 6 9
04 06 17 167 136 31 11.6 1.4 54 5 10036 6 9
04 06 18 17 17 0 10.6 0.9 56 5 10040 5 8
04 06 19 0 0 0 9.7 0.1 60 5 10044 3 17
04 06 20 0 0 0 9.1 -0.5 63 5 10047 2 25
04 06 21 0 0 0 8.7 -1.8 60 4 10050 1 34
04 06 22 0 0 0 8.4 -3.7 50 3 10051 1 33
04 06 23 0 0 0 8.2 -5.9 41 2 10052 1 33
04 07 0 0 0 0 8.2 -7.5 36 1 10053 2 32
04 07 1 0 0 0 8.1 -8.6 36 1 10054 3 33
04 07 2 0 0 0 7.9 -9.9 35 0 10055 4 33
04 07 3 0 0 0 7.5 -10.4 34 0 10057 4 34
04 07 4 0 0 0 7.3 -10.3 32 1 10060 4 34
04 07 5 11 6 6 7.6 -9.6 31 1 10063 4 34
04 07 6 139 78 61 8.9 -8.4 29 1 10069 4 34
04 07 7 328 239 89 10.7 -6.9 29 0 10076 4 33
04 07 8 508 403 106 12.7 -5.3 28 0 10083 4 33
04 07 9 658 536 122 14.1 -3.4 29 0 10087 5 32
04 07 10 761 625 136 14.9 -2 30 1 10091 6 27
04 07 11 822 681 142 15 -1.1 31 1 10094 7 23
04 07 12 822 681 142 14.9 -0.8 33 1 10098 7 18
04 07 13 769 636 133 14.9 -0.7 35 1 10103 8 19
04 07 14 661 542 119 14.8 -0.5 38 1 10107 8 19
04 07 15 503 394 108 14.6 -0.8 43 1 10108 7 20
04 07 16 314 214 100 14.1 -1.5 48 0 10109 5 20
04 07 17 131 64 67 13.3 -2.5 53 0 10109 4 20
04 07 18 14 11 3 12.2 -3.7 55 0 10110 3 20
04 07 19 0 0 0 11 -4.9 55 0 10113 2 25
04 07 20 0 0 0 10 -6.2 56 0 10115 2 31
04 07 21 0 0 0 9.2 -7.1 55 0 10117 3 36
04 07 22 0 0 0 8.9 -7.6 52 0 10118 3 35
04 07 23 0 0 0 8.9 -7.8 50 0 10120 4 33
04 08 0 0 0 0 9 -7.8 49 0 10120 4 32
04 08 1 0 0 0 8.9 -8.1 47 0 10120 4 33
04 08 2 0 0 0 8.3 -8.9 46 0 10119 3 33
04 08 3 0 0 0 7.4 -9.2 45 1 10120 3 34
04 08 4 0 0 0 6.5 -7.6 45 2 10125 4 34
04 08 5 17 14 3 6.5 -5.4 46 4 10129 4 34
04 08 6 144 83 61 7.8 -3 47 5 10133 5 34
04 08 7 319 219 100 10.1 -1.6 49 4 10135 4 25
04 08 8 497 381 117 12.5 -0.1 52 3 10138 4 17
04 08 9 642 506 136 14.2 1.5 53 2 10139 3 8
04 08 10 731 575 156 14.9 3.5 54 3 10139 3 11
04 08 11 775 606 169 14.9 4.7 54 4 10140 2 15
04 08 12 761 581 181 14.5 5.3 54 5 10139 2 18
04 08 13 661 442 219 14.4 5.5 52 5 10137 3 19
04 08 14 547 328 219 14.5 5.9 50 6 10134 3 19
04 08 15 325 86 239 14.5 6.4 53 6 10133 4 20
04 08 16 192 31 161 14.2 6.7 63 6 10134 4 20
04 08 17 97 17 81 13.5 6.6 74 7 10135 4 20
04 08 18 8 3 6 12.6 5.7 81 7 10137 4 20
04 08 19 0 0 0 11.7 3.6 81 6 10141 3 25
04 08 20 0 0 0 11 1.6 80 5 10145 3 29
04 08 21 0 0 0 10.3 0 80 4 10148 2 34
04 08 22 0 0 0 9.8 -1 79 4 10150 2 34
04 08 23 0 0 0 9.4 -1.8 78 3 10151 3 34
04 09 0 0 0 0 9.2 -2.4 77 3 10152 3 34
04 09 1 0 0 0 9 -2.6 77 3 10151 3 34
04 09 2 0 0 0 8.5 -3.2 78 3 10150 3 34
04 09 3 0 0 0 7.8 -3.9 78 3 10148 3 34
04 09 4 0 0 0 7.2 -4.5 76 3 10147 3 34
04 09 5 8 3 6 7.3 -4.4 75 3 10145 4 34
04 09 6 117 36 81 8.5 -3.3 73 3 10144 5 34
04 09 7 297 172 125 10.5 -1.1 70 3 10144 6 25
04 09 8 458 300 158 12.8 1.3 66 3 10143 8 17
04 09 9 608 442 167 14.4 3.3 64 3 10143 9 8
04 09 10 731 569 161 15.1 5.2 65 4 10141 9 8
04 09 11 764 583 181 15 6.4 66 5 10140 9 8
04 09 12 619 308 311 14.7 6.9 67 6 10138 9 8
04 09 13 408 67 342 14.5 6.7 69 6 10136 8 8
04 09 14 439 144 294 14.3 6.5 70 6 10133 8 8
04 09 15 272 39 233 14.1 6.4 70 6 10131 7 8
04 09 16 150 8 142 13.6 6.2 67 6 10128 6 8
04 09 17 83 8 75 13.1 6 64 7 10125 5 8
04 09 18 11 3 8 12.9 5.9 62 7 10124 4 8
04 09 19 0 0 0 12.8 5.4 62 7 10126 5 7
04 09 20 0 0 0 12.7 4.9 62 6 10128 5 7
04 09 21 0 0 0 12.4 4.4 63 6 10129 6 6
04 09 22 0 0 0 11.8 4.2 67 6 10128 4 5
04 09 23 0 0 0 11.3 4.1 71 7 10128 3 3
04 10 0 0 0 0 10.9 4.1 73 7 10125 2 2
04 10 1 0 0 0 11 4.1 73 7 10123 2 13
04 10 2 0 0 0 11 4.1 72 7 10120 2 23
04 10 3 0 0 0 10.9 3.8 73 7 10118 2 34
04 10 4 0 0 0 10.7 3.3 75 6 10117 2 34
04 10 5 11 3 8 10.7 2.9 77 6 10115 2 34
04 10 6 78 6 72 11.1 3.5 75 6 10115 3 34
04 10 7 125 6 119 12.3 4.9 69 7 10114 5 25
04 10 8 286 47 239 13.7 6.6 63 7 10114 6 15
04 10 9 517 261 256 14.7 7.9 63 7 10113 7 6
04 10 10 494 153 342 15.1 8.4 70 7 10111 6 7
04 10 11 461 92 369 14.9 8.3 76 7 10110 6 7
04 10 12 492 122 369 14.5 8 77 7 10107 5 8
04 10 13 564 256 308 14.5 7.9 73 7 10102 5 8
04 10 14 294 22 272 14.7 8.1 70 7 10098 4 8
04 10 15 253 25 228 15 8.3 66 7 10095 4 8
04 10 16 122 6 117 14.9 8.1 63 7 10093 4 7
04 10 17 39 3 36 14.3 7.4 60 7 10091 4 7
04 10 18 8 3 6 13.7 6.7 60 7 10089 4 6
04 10 19 0 0 0 13.4 6.5 61 7 10086 4 7
04 10 20 0 0 0 13.7 6.8 62 7 10084 4 7
04 10 21 0 0 0 14.3 7.6 62 7 10082 5 8
04 10 22 0 0 0 14.7 8.3 62 8 10079 5 8
04 10 23 0 0 0 14.3 8.4 62 8 10077 6 8
04 11 0 0 0 0 13.3 7.6 67 8 10073 6 8
04 11 1 0 0 0 11.9 6.2 77 8 10067 4 17
04 11 2 0 0 0 10.7 5.1 87 8 10061 3 27
04 11 3 0 0 0 10.2 4.7 93 8 10056 2 36
04 11 4 0 0 0 10.3 4.8 94 8 10051 2 35
04 11 5 3 3 0 10.7 5.3 96 8 10046 2 35
04 11 6 11 3 8 11 5.6 97 8 10045 2 34
04 11 7 14 3 11 11.1 5.7 98 8 10048 2 31
04 11 8 11 3 8 11.2 5.9 98 8 10052 3 27
04 11 9 58 3 56 11.8 6.3 97 8 10054 3 24
04 11 10 333 25 308 12.7 6.9 93 8 10054 3 21
04 11 11 458 86 372 13.8 7.7 88 7 10055 2 17
04 11 12 519 150 369 14.6 8.3 86 7 10055 2 14
04 11 13 636 381 256 14.7 8.3 85 7 10056 3 13
04 11 14 542 306 236 14.1 7.7 85 7 10056 4 11
04 11 15 233 17 217 13.3 6.8 84 7 10057 5 10
04 11 16 125 6 119 12.8 5.9 84 7 10058 5 9
04 11 17 33 3 31 12.6 5.3 84 6 10059 5 9
04 11 18 6 3 3 12.7 5.3 84 6 10063 5 8
04 11 19 0 0 0 12.7 5.6 86 6 10070 4 17
04 11 20 0 0 0 12.3 5.6 87 7 10077 3 25
04 11 21 0 0 0 11.7 4.6 88 7 10082 2 34
04 11 22 0 0 0 11.3 2.7 90 5 10083 2 34
04 11 23 0 0 0 11.1 1.1 91 4 10085 2 34
04 12 0 0 0 0 11.2 -0.2 91 3 10086 2 34
04 12 1 0 0 0 11.1 -1.6 88 2 10087 2 34
04 12 2 0 0 0 10.4 -3.6 86 1 10087 2 34
04 12 3 0 0 0 9.4 -5.4 84 0 10090 2 34
04 12 4 0 0 0 8.6 -6.3 84 0 10093 3 34
04 12 5 11 3 8 8.6 -6.4 83 0 10097 3 34
04 12 6 39 3 36 9.6 -5.1 81 0 10101 4 34
04 12 7 336 233 103 11.4 -2.9 76 0 10105 3 29
04 12 8 514 394 119 13.2 -0.6 71 1 10110 3 25
04 12 9 672 544 128 14.5 1 69 1 10114 2 20
04 12 10 775 633 142 15 1.6 71 1 10118 2 19
04 12 11 828 678 150 15.1 1.8 73 1 10123 3 19
04 12 12 839 694 144 15 1.9 74 1 10125 3 18
04 12 13 789 653 136 14.9 1.8 74 1 10126 3 17
04 12 14 681 558 122 14.9 1.8 74 1 10126 3 15
04 12 15 511 389 122 14.8 2 75 1 10128 3 14
04 12 16 336 233 103 14.5 2.5 77 2 10131 2 17
04 12 17 164 103 61 14.2 3 79 2 10134 2 21
04 12 18 11 3 8 13.9 3.3 81 3 10138 1 24
04 12 19 0 0 0 13.7 3.4 84 3 10143 2 19
04 12 20 0 0 0 13.3 3.5 87 4 10148 2 15
04 12 21 0 0 0 12.8 2.5 87 4 10151 3 10
04 12 22 0 0 0 12.2 0.2 84 2 10151 3 18
04 12 23 0 0 0 11.7 -2 80 1 10151 2 26
04 13 0 0 0 0 11.5 -3.3 77 0 10150 2 34
04 13 1 0 0 0 11.4 -3.5 75 0 10149 2 34
04 13 2 0 0 0 11.1 -4 73 0 10147 2 34
04 13 3 0 0 0 10.5 -4 72 1 10148 2 34
04 13 4 0 0 0 10.1 -3.7 71 1 10151 3 34
04 13 5 25 17 8 10.4 -2.7 71 2 10153 3 34
04 13 6 172 114 58 11.7 -0.7 68 2 10155 3 34
04 13 7 336 228 108 13.7 1.9 65 3 10155 2 26
04 13 8 514 392 122 15.7 4.3 61 3 10156 2 18
04 13 9 664 528 136 16.8 5.6 64 3 10156 2 10
04 13 10 769 622 147 16.9 5.9 68 3 10157 2 12
04 13 11 825 672 153 16.4 5.6 73 3 10157 2 14
04 13 12 836 689 147 15.9 5 75 3 10155 2 16
04 13 13 778 636 142 15.9 4.7 77 2 10152 1 15
04 13 14 653 508 144 16.2 4.8 79 2 10149 1 15
04 13 15 500 364 136 16.4 4.5 79 2 10145 1 14
04 13 16 317 192 125 16.2 3.8 78 1 10142 1 17
04 13 17 144 61 83 15.5 2.7 77 1 10138 1 21
04 13 18 19 8 11 14.6 1.3 77 1 10138 1 24
04 13 19 0 0 0 13.7 -0.2 77 0 10140 2 27
04 13 20 0 0 0 12.7 -1.7 77 0 10142 2 31
04 13 21 0 0 0 11.9 -2.8 76 0 10143 2 34
04 13 22 0 0 0 11.4 -3.4 75 0 10142 3 35
04 13 23 0 0 0 11.2 -3.8 73 0 10142 3 35
04 14 0 0 0 0 11.2 -3.3 72 1 10140 3 36
04 14 1 0 0 0 11.2 -2.1 70 2 10137 3 35
04 14 2 0 0 0 11.1 -1 69 3 10133 3 35
04 14 3 0 0 0 10.8 -0.4 68 4 10133 3 34
04 14 4 0 0 0 10.5 0.1 68 4 10136 4 34
04 14 5 25 14 11 10.8 1.1 68 5 10138 4 34
04 14 6 117 25 92 11.7 2.8 69 6 10141 3 34
04 14 7 208 36 172 13.1 5.2 70 6 10144 3 25
04 14 8 303 56 247 14.4 7.4 72 7 10148 2 17
04 14 9 372 64 308 15.3 9 72 7 10150 3 8
04 14 10 597 300 297 15.8 9.8 73 8 10150 4 8
04 14 11 489 111 378 16 10.4 73 8 10151 5 8
04 14 12 228 6 222 16.1 10.5 72 8 10149 6 8
04 14 13 311 17 294 16.3 10.2 70 7 10145 6 8
04 14 14 342 44 297 16.1 9.7 68 7 10142 7 8
04 14 15 225 14 211 15.6 9.1 69 7 10143 6 8
04 14 16 136 6 131 15 8.5 74 7 10149 4 7
04 14 17 72 3 69 14.5 8.1 78 7 10155 3 5
04 14 18 14 3 11 14.5 7.6 81 6 10161 3 4
04 14 19 0 0 0 14.4 6.9 81 6 10166 4 5
04 14 20 0 0 0 14.1 5.8 82 5 10172 5 5
04 14 21 0 0 0 13.2 4.6 83 5 10174 4 6
04 14 22 0 0 0 12.2 3.5 85 5 10174 3 15
04 14 23 0 0 0 11.5 2.8 87 5 10174 2 25
04 15 0 0 0 0 11.5 3 88 5 10174 2 34
04 15 1 0 0 0 12.1 4.2 86 6 10174 2 25
04 15 2 0 0 0 12.8 5.6 84 6 10173 3 15
04 15 3 0 0 0 12.9 6.3 82 7 10173 3 6
04 15 4 0 0 0 12.3 5.3 81 7 10173 2 15
04 15 5 19 6 14 11.6 4.2 81 6 10173 2 25
04 15 6 117 22 94 11.6 3.5 80 6 10174 1 34
04 15 7 297 147 150 12.6 3.2 79 5 10178 1 29
04 15 8 475 308 167 14.5 3.9 77 3 10182 1 23
04 15 9 619 439 181 16.5 4.9 75 2 10185 1 18
04 15 10 731 550 181 17.9 6.4 69 2 10184 1 19
04 15 11 789 608 181 18.6 7.3 63 3 10182 2 21
04 15 12 786 603 183 18.9 7.8 57 3 10180 2 22
04 15 13 722 533 189 19.2 7.6 54 3 10175 2 18
04 15 14 631 461 169 19.8 7.7 51 2 10171 3 14
04 15 15 467 292 175 20.2 7.6 49 2 10167 3 10
04 15 16 286 128 158 20 6.9 50 2 10167 2 7
04 15 17 117 22 94 19 5.5 50 1 10167 1 3
04 15 18 14 3 11 17.7 3.7 51 1 10167 0 0
04 15 19 0 0 0 16.4 2 53 1 10170 1 11
04 15 20 0 0 0 15.5 0.6 54 0 10172 2 23
04 15 21 0 0 0 14.9 -0.4 56 0 10174 3 34
04 15 22 0 0 0 14.7 -0.9 53 0 10173 3 34
04 15 23 0 0 0 14.4 -1.3 51 0 10173 3 34
04 16 0 0 0 0 14 -2 50 0 10171 3 34
04 16 1 0 0 0 13.3 -2.7 51 0 10169 3 34
04 16 2 0 0 0 12.4 -3.5 53 0 10166 3 34
04 16 3 0 0 0 11.5 -4.4 54 0 10165 3 34
04 16 4 0 0 0 11 -4.9 54 0 10165 4 34
04 16 5 11 3 8 11.2 -4.7 55 0 10164 4 34
04 16 6 100 11 89 12.3 -2.7 53 1 10163 5 34
04 16 7 311 167 144 14 1.2 49 2 10162 4 34
04 16 8 461 275 186 16 5.3 45 4 10160 3 34
04 16 9 408 94 314 17.6 8.3 45 5 10157 2 34
04 16 10 650 389 261 18.4 9.8 51 5 10152 4 27
04 16 11 661 358 303 18.5 10.4 56 6 10148 5 19
04 16 12 694 422 272 18.1 10.3 58 6 10145 6 12
04 16 13 653 394 258 17.6 9.8 55 6 10144 4 15
04 16 14 458 153 306 17.3 9.3 53 6 10144 3 19
04 16 15 194 8 186 17.2 8.5 51 6 10142 2 22
04 16 16 217 39 178 17 7.2 52 5 10138 2 23
04 16 17 125 28 97 16.6 5.6 53 4 10135 1 23
04 16 18 22 6 17 15.9 4.4 56 3 10132 1 24
04 16 19 0 0 0 15.1 3.7 60 3 10128 1 27
04 16 20 0 0 0 14.3 3 65 3 10125 2 31
04 16 21 0 0 0 13.6 2.5 67 3 10118 2 34
04 16 22 0 0 0 13.2 2.4 67 3 10109 2 34
04 16 23 0 0 0 13.1 2.7 67 4 10099 2 34
04 17 0 0 0 0 13.2 3.8 65 5 10087 2 34
04 17 1 0 0 0 13.5 5.6 62 6 10074 2 33
04 17 2 0 0 0 13.9 7.4 59 8 10061 2 33
04 17 3 0 0 0 14.1 8.1 61 8 10050 3 32
04 17 4 0 0 0 14.2 8 66 7 10040 5 23
04 17 5 6 3 3 14.1 7.6 71 7 10031 6 15
04 17 6 17 3 14 13.7 7.1 76 7 10025 8 6
04 17 7 39 3 36 13 6.5 81 7 10024 8 6
04 17 8 53 3 50 12.1 5.6 86 7 10023 9 6
04 17 9 31 3 28 11.3 5 90 7 10025 8 6
04 17 10 31 3 28 10.6 4.7 93 8 10029 5 16
04 17 11 69 3 67 10.4 4.9 97 8 10032 3 26
04 17 12 92 3 89 10.6 5.1 96 8 10032 2 36
04 17 13 69 3 67 11.2 5.3 93 7 10027 3 35
04 17 14 100 3 97 11.9 5.7 90 7 10023 3 33
04 17 15 242 17 225 12.6 6.2 88 7 10023 3 32
04 17 16 122 3 119 13.1 6.7 86 7 10026 3 28
04 17 17 53 3 50 13.2 6.7 84 7 10029 3 24
04 17 18 14 3 11 12.9 6 85 6 10033 3 20
04 17 19 0 0 0 12.3 4.7 88 6 10038 3 25
04 17 20 0 0 0 11.5 3.2 92 5 10044 3 29
04 17 21 0 0 0 10.8 2.6 91 6 10048 3 34
04 17 22 0 0 0 10.5 2.9 87 6 10052 3 34
04 17 23 0 0 0 10.7 3.7 84 7 10056 3 34
04 18 0 0 0 0 11 4.3 80 7 10058 3 34
04 18 1 0 0 0 11.3 4.5 75 7 10059 3 34
04 18 2 0 0 0 11.2 4.3 71 7 10060 4 34
04 18 3 0 0 0 10.8 3.2 68 7 10063 4 34
04 18 4 0 0 0 10.2 1 67 5 10066 4 34
04 18 5 14 3 11 10.1 -0.7 67 4 10070 5 34
04 18 6 100 8 92 10.8 -0.7 64 3 10074 5 34
04 18 7 200 25 175 12.2 1.5 60 4 10078 4 33
04 18 8 369 117 253 13.9 4 56 4 10083 3 33
04 18 9 394 78 317 15.3 5.7 56 5 10087 2 32
04 18 10 661 406 256 16 5.9 61 4 10093 3 25
04 18 11 847 694 153 16.1 5.5 66 4 10098 3 19
04 18 12 853 703 150 15.8 5.3 69 3 10103 4 12
04 18 13 800 658 142 15.4 6 70 4 10107 4 15
04 18 14 522 244 278 15.1 6.7 70 5 10110 3 19
04 18 15 136 3 133 14.8 7.1 71 6 10114 3 22
04 18 16 69 3 67 14.6 6.9 71 6 10118 3 24
04 18 17 33 3 31 14.3 6.6 71 6 10123 2 26
04 18 18 6 3 3 13.9 6.4 71 6 10128 2 28
04 18 19 0 0 0 13.6 6.3 70 6 10136 2 30
04 18 20 0 0 0 13.3 6.3 69 7 10144 3 32
04 18 21 0 0 0 13.2 6.3 67 7 10150 3 34
04 18 22 0 0 0 13.1 6.2 64 7 10153 3 35
04 18 23 0 0 0 13.1 6.2 62 7 10156 4 35
04 19 0 0 0 0 13.2 6.3 61 7 10159 3 36
04 19 1 0 0 0 13.1 6.1 64 7 10160 3 25
04 19 2 0 0 0 12.5 5.6 66 7 10161 2 13
04 19 3 0 0 0 11.7 3.9 68 6 10163 2 2
04 19 4 0 0 0 11.1 1.7 70 5 10167 2 13
04 19 5 33 17 17 11 0.1 71 3 10170 2 23
04 19 6 200 139 61 11.9 1.2 68 4 10174 2 34
04 19 7 239 56 183 13.5 4 62 5 10178 1 30
04 19 8 536 408 128 15.4 7 56 6 10182 1 26
04 19 9 433 117 317 16.8 8.9 52 6 10184 1 22
04 19 10 150 3 147 17.1 9.5 48 7 10185 1 23
04 19 11 456 75 381 16.5 9.2 45 7 10186 1 23
04 19 12 317 14 303 15.4 8 50 7 10187 2 24
04 19 13 211 6 206 14.2 6.7 60 6 10188 3 25
04 19 14 361 50 311 13.4 5.7 69 6 10190 5 27
04 19 15 444 233 211 13.1 5.4 74 6 10188 4 28
04 19 16 181 17 164 13.2 5.5 77 6 10186 3 28
04 19 17 106 11 94 13.3 5.7 79 6 10183 2 28
04 19 18 19 3 17 13 4.7 79 5 10183 2 28
04 19 19 0 0 0 12.4 2.7 77 4 10185 3 30
04 19 20 0 0 0 11.5 0.5 75 3 10186 3 32
04 19 21 0 0 0 10.6 -1.3 75 2 10187 3 34
04 19 22 0 0 0 10 -2.7 75 2 10186 2 34
04 19 23 0 0 0 10 -3.6 76 1 10186 2 34
04 20 0 0 0 0 10.1 -4.1 76 1 10185 2 34
04 20 1 0 0 0 10.1 -4.5 76 0 10185 3 34
04 20 2 0 0 0 9.8 -5.3 76 0 10184 3 34
04 20 3 0 0 0 9.2 -4.7 76 1 10185 3 34
04 20 4 0 0 0 8.8 -3 77 3 10185 4 34
04 20 5 19 3 17 9.1 -0.8 77 4 10186 4 34
04 20 6 97 8 89 10.2 1.3 75 5 10187 3 34
04 20 7 153 8 144 11.9 3.4 72 6 10189 3 27
04 20 8 319 61 258 13.5 5.5 69 6 10191 2 21
04 20 9 500 203 297 14.5 6.7 66 6 10191 3 14
04 20 10 711 494 217 14.9 6.9 63 6 10189 3 15
